"apt_name","coef_x2m","coef_x2y","coef_m2y","acme","acme_p","ade","ade_p","total","total_p","prop_m","prop_m_p","prop_m_ci_lower","prop_m_ci_upper","p_adjusted","ade_p_adjusted","prop_m_p_adjusted","Protein_id","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.2714.78",1.7192140530564,-0.0407520546975963,-0.0170933687970781,-0.00531463127947104,0.24,-0.0407520546975982,0.002,-0.0460666859770693,0,0.11536821385668,0.24,-0.093438396246413,0.477009047179083,0.40353982300885,0.00262068965517241,0.40353982300885,"EMAP.2__seq.2714.78__ANML","Q12904","AIMP1","AIMP1","AIMP1__seq.2714.78","AIMP1"
"seq.2797.56",1.7173694043171,0.113241079697779,0.0759151819427352,0.0230628400838694,0,0.113241079697783,0,0.136303919781653,0,0.169201590980025,0,0.0684584820724548,0.310126431265513,0,0,0,"Apo_B__seq.2797.56__ANML","P04114","APOB","APOB","APOB__seq.2797.56","APOB"
"seq.2859.69",1.71946978153435,-0.0806320308281627,-0.0161602139034997,-0.00557425099835932,0.214,-0.0806320308281601,0,-0.0862062818265194,0,0.0646617726719369,0.214,-0.0350140210704126,0.151690981263549,0.387102803738318,0,0.387102803738318,"HDAC8__seq.2859.69__ANML","Q9BY41","HDAC8","HDAC8","HDAC8__seq.2859.69","HDAC8"
"seq.2943.5",1.73210116755005,0.0771141365761334,-0.0221509017400693,-0.00680486925981539,0.222,0.0771141365761325,0,0.0703092673163171,0,-0.0967848125795523,0.222,-0.30395311047691,0.0568151721109573,0.390555555555556,0,0.390555555555556,"Cytochrome_P450_3A4__seq.2943.5__ANML","P08684","CYP3A4","CYP3A4","CYP3A4__seq.2943.5","CYP3A4_1"
"seq.3480.7",1.71942104847,0.0924025296907564,0.0451829424274808,0.0136441770808676,0.15,0.0924025296907587,0,0.106046706771626,0,0.128661959397293,0.15,-0.0465931817486555,0.377151893395353,0.313186813186813,0,0.316666666666667,"DUS3__seq.3480.7__ANML","P51452","DUSP3","DUSP3","DUSP3__seq.3480.7","DUSP3"
"seq.4129.72",1.72580172268908,-0.0264921196370614,-0.0171066504555853,-0.00527398709697864,0.12,-0.0264921196370622,0.018,-0.0317661067340409,0.002,0.166025605250737,0.122,-0.0509196682655315,0.618405684450168,0.274698795180723,0.0192134831460674,0.279277108433735,"Factor_B__seq.4129.72__ANML","P00751","CFB","CFB","CFB__seq.4129.72","CFB"
"seq.4337.49",1.72339307016743,-0.421125266924031,-0.221929434487003,-0.0678409882673543,0.002,-0.421125266924036,0,-0.48896625519139,0,0.138743701732137,0.002,0.048579887440165,0.25270546583006,0.0126666666666667,0,0.0126666666666667,"CRP__seq.4337.49__ANML","P02741","CRP","CRP","CRP__seq.4337.49","CRP"
"seq.4455.89",1.72972466148165,0.0453848990286586,0.023980429313333,0.00814537147697542,0.15,0.0453848990286616,0.01,0.053530270505637,0.002,0.152163839263948,0.152,-0.0452605769097378,0.501763059455566,0.313186813186813,0.0112426035502959,0.317362637362637,"MFGM__seq.4455.89__ANML","Q08431","MFGE8","MFGE8","MFGE8__seq.4455.89","MFGE8"
"seq.4498.62",1.72339307016743,0.0489695654453951,0.0499067542060326,0.0169903720875192,0.004,0.0489695654453968,0.002,0.065959937532916,0,0.2575862367826,0.004,0.0841530180856148,0.530301619618524,0.0217142857142857,0.00262068965517241,0.0217142857142857,"NCAM.120__seq.4498.62__ANML","P13591","NCAM1","NCAM1","NCAM1__seq.4498.62","NCAM1_2"
"seq.4905.63",1.71367294693062,-0.0379484884604987,0.00926776672685454,0.00300099113060054,0.344,-0.0379484884604997,0.002,-0.0349474973298991,0.002,-0.0858714174085668,0.342,-0.317202680850861,0.107600730423139,0.505692307692308,0.00262068965517241,0.505692307692308,"Coactosin.like_protein__seq.4905.63__ANML","Q14019","COTL1","COTL1","COTL1__seq.4905.63","COTL1"
"seq.4912.17",1.71813027781713,0.0368089175462304,-0.00844171213513615,-0.00281167255888752,0.41,0.0368089175462312,0,0.0339972449873437,0,-0.0827029531344154,0.41,-0.368160529744811,0.100094911423159,0.560431654676259,0,0.560431654676259,"GOT1__seq.4912.17__ANML","P17174","GOT1","GOT1","GOT1__seq.4912.17","GOT1"
"seq.4990.87",1.72079424975419,0.0468539741394751,0.00473840869534923,0.00135919488725549,0.704,0.0468539741394739,0,0.0482131690267294,0,0.0281913617107797,0.704,-0.165942540728189,0.26108255177701,0.796190476190476,0,0.796190476190476,"GP1BA__seq.4990.87__ANML","P07359","GP1BA","GP1BA","GP1BA__seq.4990.87","GP1BA"
