apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.23519.91,TM221__seq.23519.91__ANML,-0.0430627109826043,-0.046133353729055,0.0369879886424018,-1.16423500068989,0.244753317933303,0.0072364028840361,0.0011644542778223,654,-0.115692248498746,0.0295668265335374,0.998293205451073,A6NGB7,TMEM221,TMEM221,TMEM221__seq.23519.91,TMEM221
seq.23520.60,YE006__seq.23520.60__ANML,-0.0821487754932121,-0.113654632149281,0.0278843174862194,-2.94605652563706,0.0033333503927689,0.0613387161101408,0.0555800579267675,652,-0.13690267466957,-0.0273948763168539,0.263950626210017,Q68D91,MBLAC2,MBLAC2,MBLAC2__seq.23520.60,MBLAC2
seq.23521.29,NDK7__seq.23521.29__ANML,-0.017961151812033,-0.0088379766585268,0.0245208597146346,-0.732484587451612,0.464133677044494,0.907317852078933,0.906754434766343,658,-0.0661097182476636,0.0301874146235976,0.998293205451073,Q9Y5B8,NME7,NME7,NME7__seq.23521.29,NME7
seq.23522.1,GIMD1__seq.23522.1__ANML,-0.0028661521537678,-0.0037678769115568,0.0289964757437268,-0.0988448451149418,0.921291749772266,0.080215524783712,0.074589931663123,654,-0.0598035715745862,0.0540712672670506,0.998293205451073,P0DJR0,GIMD1,GIMD1,GIMD1__seq.23522.1,GIMD1
seq.23523.14,FA49A__seq.23523.14__ANML,0.0013939754027416,0.0025677634647067,0.0210154767696414,0.0663308959402425,0.947134688520312,0.0527563412557249,0.0469539298698488,653,-0.0398720882072665,0.0426600390127498,0.998293205451073,Q9H0Q0,CYRIA,CYRIA,CYRIA__seq.23523.14,CYRIA
seq.23524.2,NTAN1__seq.23524.2__ANML,0.0280827065192137,0.0546300250495848,0.0182672881249671,1.53732214256976,0.12469808542428,0.20127132316879,0.196386132484807,654,-0.0077869024237698,0.0639523154621972,0.998293205451073,Q96AB6,NTAN1,NTAN1,NTAN1__seq.23524.2,NTAN1
seq.23525.27,NOSIP__seq.23525.27__ANML,0.0251710616878615,0.032686529572126,0.0211973288191745,1.18746384993059,0.235474496675958,0.51965741702117,0.516728498832275,656,-0.0164517337910709,0.0667938571667938,0.998293205451073,Q9Y314,NOSIP,NOSIP,NOSIP__seq.23525.27,NOSIP
seq.23526.25,KTI12__seq.23526.25__ANML,-0.0334530150183324,-0.0163683724872211,0.029952225706455,-1.11687910428382,0.264453677855002,0.863263002638248,0.86243177469076,658,-0.0922664802110532,0.0253604501743884,0.998293205451073,Q96EK9,KTI12,KTI12,KTI12__seq.23526.25,KTI12
seq.23528.199,PHIPL__seq.23528.199__ANML,-0.0474592896816413,-0.0600473546706582,0.0297792867675797,-1.59370135530948,0.111485348300181,0.100821001472612,0.0953298320159566,655,-0.105933669684043,0.0110150903207602,0.998293205451073,Q96FC7,PHYHIPL,PHYHIPL,PHYHIPL__seq.23528.199,PHYHIPL
seq.23529.11,STAR7__seq.23529.11__ANML,0.0220121687207084,0.0312029775570884,0.0273442283061389,0.805002374697351,0.421111760591498,0.0510882707341073,0.0452667263827828,652,-0.0316812064343256,0.0757055438757423,0.998293205451073,Q9NQZ5,STARD7,STARD7,STARD7__seq.23529.11,STARD7
