"apt_name","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10000.28",0.0158111115181112,0.0131270038778626,0.0423696852673875,0.373170379206975,0.709099945142914,0.0157625690921391,0.0108901065628922,1010,-0.0673315801927147,0.098953803228937,953.979484475788,"CRBB2__seq.10000.28__ANML",0.906663172167144,"P43320","CRYBB2","CRYBB2","CRYBB2__seq.10000.28","CRYBB2"
"seq.10001.7",0.0141736990281897,0.00886356869543832,0.0285313631010001,0.496776090858865,0.619454320934695,0.744733339561268,0.743478341230694,1017,-0.0418133757443102,0.0701607738006896,155.529007160567,"c.Raf__seq.10001.7__ANML",0.864010095349272,"P04049","RAF1","RAF1","RAF1__seq.10001.7","RAF1"
"seq.10003.15",-0.00669460564050194,-0.00813767648592014,0.0275321583377189,-0.243155860081278,0.807933935455471,0.103409276785306,0.0989794807219927,1012,-0.0607212596203365,0.0473320483393326,79.4396292799476,"ZNF41__seq.10003.15__ANML",0.940195329118418,"P51814","ZNF41","ZNF41","ZNF41__seq.10003.15","ZNF41"
"seq.10006.25",0.00849210773230517,0.010404426635575,0.026815043144385,0.316691928727454,0.751542817420089,0.138217840603534,0.13395159228969,1010,-0.0441274680633676,0.0611116835279779,29.4259393497212,"ELK1__seq.10006.25__ANML",0.922855598570782,"P19419","ELK1","ELK1","ELK1__seq.10006.25","ELK1"
"seq.10008.43",0.0121800462514368,0.0181649829675961,0.022441549658187,0.542745328952511,0.587424429450341,0.105584712826555,0.101174381035759,1014,-0.0318571469040671,0.0562172394069408,-344.908094006402,"GUC1A__seq.10008.43__ANML",0.850350440992311,"P43080","GUCA1A","GUCA1A","GUCA1A__seq.10008.43","GUCA1A"
"seq.10010.10",-0.0359825002816472,-0.0571348618476847,0.0210559468322099,-1.70889965520827,0.087776450225686,0.107219740114335,0.10280440747395,1011,-0.0773008628700035,0.00533586230670902,-468.580528508333,"BECN1__seq.10010.10__ANML",0.430824083772022,"Q14457","BECN1","BECN1","BECN1__seq.10010.10","BECN1_1"
"seq.10011.65",-0.0151090795150335,-0.0204069704471171,0.0216947463550748,-0.696439555814357,0.486312892952921,0.310335746055216,0.306941729057456,1016,-0.0576807157348119,0.0274625567047449,-402.641158079635,"OCRL__seq.10011.65__ANML",0.792215882191867,"Q01968","OCRL","OCRL","OCRL__seq.10011.65","OCRL"
"seq.10012.5",-0.0435434746023026,-0.0723174704813835,0.0209170664753989,-2.08171995119465,0.0376179181600962,0.0317885090816659,0.0270236887523434,1016,-0.0845890683235356,-0.00249788088106954,-477.594373025803,"SPDEF__seq.10012.5__ANML",0.317183488190163,"O95238","SPDEF","SPDEF","SPDEF__seq.10012.5","SPDEF"
"seq.10014.31",-0.00449798429081699,-0.00560267128402463,0.0275824246384705,-0.163074289145104,0.87049243660227,0.0528148831964745,0.0481443451451752,1014,-0.0586231485509568,0.0496271799693228,84.2357303292029,"SLUG__seq.10014.31__ANML",0.959514879947881,"O43623","SNAI2","SNAI2","SNAI2__seq.10014.31","SNAI2"
"seq.10015.119",-0.0273520512819132,-0.0276936338987778,0.0252825904646107,-1.08185319539148,0.279574722330275,0.475421881747303,0.47283775308596,1015,-0.0769641781567432,0.0222600755929168,-91.3607425860602,"KCAB2__seq.10015.119__ANML",0.655822099341691,"Q13303","KCNAB2","KCNAB2","KCNAB2__seq.10015.119","KCNAB2"
"seq.10022.207",-0.0200281078172866,-0.0161017903011775,0.0422690292432957,-0.473824645983873,0.635727059844908,0.0801066641748547,0.0755662232280376,1013,-0.102972985935374,0.0629167703008006,934.139821531948,"POLH__seq.10022.207__ANML",0.872547538550538,"Q9Y253","POLH","POLH","POLH__seq.10022.207","POLH"
"seq.10023.32",-0.00463936209428751,-0.00773589547736679,0.0209802896682701,-0.22112955386426,0.825036254764559,0.0242525493266803,0.019422116402555,1010,-0.0458093104874482,0.0365305862988732,-475.942336377677,"VDR__seq.10023.32__ANML",0.947263848063013,"P11473","VDR","VDR","VDR__seq.10023.32","VDR"
"seq.10024.44",-0.0531057956465113,-0.0542518638369027,0.034567705318027,-1.53628350964959,0.124782054028913,0.00896060834255018,0.00405447274028559,1010,-0.120938540880982,0.0147269495879592,536.008498296178,"HOGA1__seq.10024.44__ANML",0.491256053072624,"Q86XE5","HOGA1","HOGA1","HOGA1__seq.10024.44","HOGA1"
"seq.10025.1",0.023910232664312,0.0239778064421235,0.0282065524799615,0.847683625331323,0.396813832616858,0.356703724060896,0.353537895931275,1016,-0.0314395313540223,0.0792599966826463,130.960881464955,"DLDH__seq.10025.1__ANML",0.736694385987209,"P09622","DLD","DLD","DLD__seq.10025.1","DLD_1"
"seq.10030.8",0.000756841555695272,0.000709400245976877,0.0366479444612518,0.0206516781997279,0.983527607140749,0.0651550399793826,0.0605133073079793,1007,-0.071158246315897,0.0726719294272876,652.945650227869,"MutY_homolog__seq.10030.8__ANML",0.995000502433045,"Q9UIF7","MUTYH","MUTYH","MUTYH__seq.10030.8","MUTYH"
"seq.10035.6",0.00712926833264722,0.0130472087490957,0.0176044621348278,0.404969392307819,0.685585679898421,0.174745484635534,0.170664107210388,1011,-0.0274162002447665,0.0416747369100609,-840.566566849384,"DUS4__seq.10035.6__ANML",0.894268877002686,"Q13115","DUSP4","DUSP4","DUSP4__seq.10035.6","DUSP4"
"seq.10036.201",-0.06072372992525,-0.0923860547824181,0.0224359791062799,-2.70653353872367,0.00691270761717035,0.0642841539457944,0.0596883000850174,1018,-0.104749785223141,-0.0166976746273591,-335.042524631447,"ZHX3__seq.10036.201__ANML",0.16389485374367,"Q9H4I2","ZHX3","ZHX3","ZHX3__seq.10036.201","ZHX3"
"seq.10037.98",-0.0294446017367768,-0.0252944286237675,0.0408891529824778,-0.720107891435039,0.471624195251105,0.00973620586845942,0.0048628604248987,1016,-0.109681453443398,0.0507922499698448,892.349310156043,"SIG12_Ig.like_V.type_2__seq.10037.98__ANML",0.780651295415493,"Q96PQ1","SIGLEC12","SIGLEC12","SIGLEC12__seq.10037.98","SIGLEC12_1"
"seq.10039.32",0.00729610203975478,0.00268652571573527,0.0326117334640523,0.223726286975736,0.823015134896339,0.883990800929133,0.883421570315438,1019,-0.0566977311190702,0.0712899351985798,432.62450519339,"PNP__seq.10039.32__ANML",0.946434926238332,"P00491","PNP","PNP","PNP__seq.10039.32","PNP_1"
"seq.10040.63",0.0133567454559571,0.0132212806267387,0.0357625678004545,0.373483960393564,0.708866658332623,0.00150624098517088,-0.00343679742579361,1010,-0.0568206969927211,0.0835341879046353,600.211161513597,"P73L__seq.10040.63__ANML",0.906663172167144,"Q9H3D4","TP63","TP63","TP63__seq.10040.63","TP63"
"seq.10041.3",0.0149089885954261,0.00991199959585469,0.0501902655157678,0.297049406736895,0.766489329171315,0.104202951849636,0.0998074805633242,1019,-0.0835791056101025,0.113397082800955,1316.47984867335,"HNF4A__seq.10041.3__ANML",0.928479342037418,"P41235","HNF4A","HNF4A","HNF4A__seq.10041.3","HNF4A"
"seq.10042.8",0.0165773174254002,0.0281757522660417,0.0172590370564282,0.960500714564833,0.337031569230789,0.309836025194901,0.30644288864227,1017,-0.0172900794724971,0.0504447143232976,-872.277529176693,"SGK3__seq.10042.8__ANML",0.701624556523688,"Q96BR1","SGK3","SGK3","SGK3__seq.10042.8","SGK3"
"seq.10043.31",0.0164306464323084,0.0306204071102311,0.0165495470079746,0.992815478537939,0.321036736597292,0.238087445253371,0.234330479993279,1014,-0.016044633097258,0.0489059259618747,-963.1200532052,"BRD4__seq.10043.31__ANML",0.687237472751763,"O60885","BRD4","BRD4","BRD4__seq.10043.31","BRD4"
"seq.10044.12",0.0245609770016501,0.0183018909931208,0.0460212222283401,0.533688064167172,0.593673988492573,0.0544723464774677,0.0498237346115751,1017,-0.0657464366644567,0.114868390667757,1128.42828241009,"WN10A__seq.10044.12__ANML",0.852535975984308,"Q9GZT5","WNT10A","WNT10A","WNT10A__seq.10044.12","WNT10A"
"seq.10045.47",0.0531211927443681,0.0391712830559182,0.0253971220670724,2.09162253124893,0.0367201229467951,0.718708799354557,0.717324492264766,1016,0.0032843786155963,0.10295800687314,-80.4736571047199,"CUL3__seq.10045.47__ANML",0.315191942290418,"Q13618","CUL3","CUL3","CUL3__seq.10045.47","CUL3"
"seq.10046.55",0.0120243161828673,0.0153801877262554,0.0206888615852376,0.581197575000798,0.561236590530368,0.441281539246028,0.438523797583866,1013,-0.028573614105813,0.0526222464715476,-505.126516432774,"cIAP.1__seq.10046.55__ANML",0.835824755362695,"Q13490","BIRC2","BIRC2","BIRC2__seq.10046.55","BIRC2_1"
"seq.10047.12",-0.0160081048177849,-0.0214965060448643,0.0257994048355336,-0.620483492539209,0.535078807966449,0.0370918291708117,0.0323484391667269,1015,-0.0666343785687766,0.0346181689332069,-49.0980882656162,"NCF.2__seq.10047.12__ANML",0.821835824707763,"P19878","NCF2","NCF2","NCF2__seq.10047.12","NCF2"
"seq.10048.7",0.0140349064947258,0.0346757142632908,0.0128609743444846,1.09127863245794,0.275409018038501,0.189856244065267,0.185869316132517,1016,-0.0112022044751024,0.0392720174645541,-1471.57334566268,"PEBB__seq.10048.7__ANML",0.651625429168717,"Q13951","CBFB","CBFB","CBFB__seq.10048.7","CBFB"
"seq.10049.112",0.00819633259429505,0.0173241167132032,0.0159249773249698,0.514684098258871,0.606886505889087,0.0972191089035156,0.0927454672231565,1009,-0.0230535349998748,0.0394462001884649,-1037.48626114337,"TERF1__seq.10049.112__ANML",0.858855315607749,"P54274","TERF1","TERF1","TERF1__seq.10049.112","TERF1"
"seq.10053.5",0.107395987591981,0.0397855422932044,0.0476658053194701,2.25310339083085,0.0244646285002605,0.749139215457974,0.747908298948936,1019,0.0138616283602785,0.200930346823683,1210.68586222491,"ILK1__seq.10053.5__ANML",0.268007246051726,"Q13418","ILK","ILK","ILK__seq.10053.5","ILK"
"seq.10054.3",-0.0407667968622316,-0.038100290414836,0.0376473355652903,-1.08286008159944,0.279128214433333,0.0103604964674369,0.00547580000380132,1013,-0.114642485891192,0.0331088921667284,714.793302209936,"GAN__seq.10054.3__ANML",0.65531713853033,"Q9H2C0","GAN","GAN","GAN__seq.10054.3","GAN"
"seq.10056.5",-0.00436066348312466,-0.00197168073341021,0.0273463637317762,-0.159460450606733,0.873337715484086,0.876998143685682,0.876394601701804,1019,-0.0580222892927691,0.0493009623265197,71.6429183832429,"FOXM1__seq.10056.5__ANML",0.959548388484844,"Q08050","FOXM1","FOXM1","FOXM1__seq.10056.5","FOXM1"
"seq.10058.1",0.0503110101372372,0.0289271777620395,0.0277391371778515,1.81371936029101,0.0700149889749821,0.795347805715503,0.794343624193008,1019,-0.00412135294109792,0.104743373215572,100.877442783096,"RD23A__seq.10058.1__ANML",0.395449279612503,"P54725","RAD23A","RAD23A","RAD23A__seq.10058.1","RAD23A"
"seq.10063.10",-0.0273418517379649,-0.0501256238074858,0.0190417603800885,-1.43588886700599,0.151342682034707,0.026108786322538,0.0213018208058673,1013,-0.0647076612243697,0.0100239577484399,-671.619846671417,"FANCL__seq.10063.10__ANML",0.526519311663249,"Q9NW38","FANCL","FANCL","FANCL__seq.10063.10","FANCL"
"seq.10064.12",0.00854677127449317,0.0216630524288378,0.0118719575675123,0.719912552406812,0.471744903043284,0.275258142429764,0.271680936814906,1013,-0.0147496727434777,0.031843215292464,-1638.50257660768,"RBBP9__seq.10064.12__ANML",0.780651295415493,"O75884","RBBP9","RBBP9","RBBP9__seq.10064.12","RBBP9"
"seq.10069.2",0.00917872645526712,0.0180943722503561,0.0162814121913149,0.563754933995431,0.573045949061887,0.177846040670818,0.173779997350694,1011,-0.0227705037423581,0.0411279566528923,-988.356905271497,"PIN1__seq.10069.2__ANML",0.841431097528224,"Q13526","PIN1","PIN1","PIN1__seq.10069.2","PIN1_1"
"seq.10070.22",0.0884373690284203,0.0431538944632426,0.0255728236647808,3.45825592776512,0.000566160990788752,0.874723334682901,0.874108630731394,1019,0.0382559515699481,0.138618786486892,-65.8164591085937,"PLCG2__seq.10070.22__ANML",0.0549931042386141,"P16885","PLCG2","PLCG2","PLCG2__seq.10070.22","PLCG2"
"seq.10073.22",0.0232017987638629,0.031685843389346,0.0199009397271479,1.16586448087233,0.243943394212521,0.408614213109031,0.405698109623376,1014,-0.0158499396449747,0.0622535371727004,-578.813518501258,"TYDP1__seq.10073.22__ANML",0.625308806065523,"Q9NUW8","TDP1","TDP1","TDP1__seq.10073.22","TDP1"
"seq.10074.128",-0.0218208186927809,-0.0321491856683126,0.0234005478667908,-0.932491786816165,0.351305061652791,0.0490833130615129,0.0443804609995027,1011,-0.0677400228601848,0.0240983854746229,-252.742567119424,"BRD2__seq.10074.128__ANML",0.712765641965007,"P25440","BRD2","BRD2","BRD2__seq.10074.128","BRD2_1"
"seq.10075.75",0.0856720771772414,0.0273813205615975,0.0332493670673721,2.57665287292979,0.0101159641078346,0.909146553825311,0.908700756739076,1019,0.0204270189502278,0.150917135404255,472.319855522784,"ACBD6__seq.10075.75__ANML",0.18395778199429,"Q9BR61","ACBD6","ACBD6","ACBD6__seq.10075.75","ACBD6_1"
"seq.10076.1",-0.0221444095944153,-0.0135092748387035,0.033408649426607,-0.662834624400569,0.507586373671688,0.665806379066541,0.664166567383845,1019,-0.0877020267577167,0.043413207568886,482.117010466588,"AP4M1__seq.10076.1__ANML",0.805498307589386,"O00189","AP4M1","AP4M1","AP4M1__seq.10076.1","AP4M1"
"seq.10078.5",0.0188384689492168,0.0370606220278564,0.0147664690208505,1.27575989375772,0.202332863302233,0.326359705307749,0.323034728532367,1013,-0.0101378996851118,0.0478148375835454,-1190.75246465509,"BAG3__seq.10078.5__ANML",0.585579575891886,"O95817","BAG3","BAG3","BAG3__seq.10078.5","BAG3"
"seq.10080.9",0.0416932717148939,0.0160565754401328,0.0439248746054434,0.94919500828187,0.342746716982039,0.770125024063932,0.768995972119256,1018,-0.0445003795258887,0.127886922955677,1039.52643966378,"EI2BA__seq.10080.9__ANML",0.707050836247499,"Q14232","EIF2B1","EIF2B1","EIF2B1__seq.10080.9","EIF2B1"
"seq.10081.17",-0.0228076578997601,-0.0347745599207444,0.0222659848315381,-1.02432737973731,0.305924730283966,0.0770785497258493,0.0725321386407548,1015,-0.0665002876562542,0.0208849718567341,-350.358613972057,"SATB2__seq.10081.17__ANML",0.675556732379113,"Q9UPW6","SATB2","SATB2","SATB2__seq.10081.17","SATB2"
"seq.10082.251",-0.0673942337349184,-0.0564265560142501,0.0325371621682994,-2.07130029921847,0.0385822256239088,0.403521065981839,0.400591405205719,1018,-0.131241810614549,-0.00354665685528771,426.755516290016,"NFL__seq.10082.251__ANML",0.321592120904091,"P07196","NEFL","NEFL","NEFL__seq.10082.251","NEFL"
"seq.10085.25",0.0062206813507498,0.00832813463232669,0.0217615024965015,0.285857162286927,0.775045852432927,0.320406623390353,0.317058872766661,1015,-0.036482000732187,0.0489233634336866,-398.410086472354,"STAR__seq.10085.25__ANML",0.930841407901744,"P49675","STAR","STAR","STAR__seq.10085.25","STAR"
"seq.10086.39",0.0125836817983288,0.0118746655598626,0.0372773611365106,0.337569007426439,0.735758005446011,0.011751575187228,0.00686892486700674,1012,-0.0605660897052175,0.0857334533018751,694.456613832325,"CBS__seq.10086.39__ANML",0.919654141545885,"P35520","CBS","CBS","CBS__seq.10086.39","CBS"
"seq.10087.10",-0.0106972761566452,-0.0187648039294727,0.0182592881935119,-0.585853952425501,0.558104420590796,0.183334399687703,0.179295499587247,1011,-0.0465277185583481,0.0251331662450577,-765.489137427794,"Alpha_crystallin_A_chain__seq.10087.10__ANML",0.835141493159788,"P02489","CRYAA","CRYAA","CRYAA__seq.10087.10","CRYAA"
"seq.10088.37",0.0834119918396323,0.0266840445876266,0.0350651897842097,2.37876915405129,0.0175539786930737,0.898762089456265,0.898265338177836,1019,0.0146037542399124,0.152220229439352,581.32483962312,"APT__seq.10088.37__ANML",0.230355855380773,"P07741","APRT","APRT","APRT__seq.10088.37","APRT"
"seq.10089.7",0.0399822874350078,0.021477008066199,0.035673230981336,1.12079243553594,0.262640811926743,0.704573922943424,0.703121484019842,1017,-0.0300192699129028,0.109983844782918,612.928046369058,"ASML__seq.10089.7__ANML",0.63927107079396,"O95671","ASMTL","ASMTL","ASMTL__seq.10089.7","ASMTL"
"seq.10336.3",-0.0575384924714942,-0.02114472687247,0.0510084452321429,-1.1280189429345,0.259577698415272,0.71731136153854,0.715922910465546,1018,-0.157632213356677,0.0425552284136882,1345.07199102896,"CHIP__seq.10336.3__ANML",0.636559403731177,"Q9UNE7","STUB1","STUB1","STUB1__seq.10336.3","STUB1_1"
"seq.10339.48",0.0888383750790042,0.0766471067187498,0.0340723950027185,2.60734166388703,0.00925817943768654,0.304751441885829,0.301340016183601,1019,0.021978293460558,0.15569845669745,522.446033996743,"NSE__seq.10339.48__ANML",0.178289447616507,"P09104","ENO2","ENO2","ENO2__seq.10339.48","ENO2_1"
"seq.10342.55",-0.0362111893053115,-0.0502530810367679,0.025193174836965,-1.43734124577979,0.150929553830973,0.0231004385566114,0.0182833795751352,1014,-0.08564791374698,0.013225535136357,-100.958912991222,"PIAS4__seq.10342.55__ANML",0.526289739403945,"Q8N2W9","PIAS4","PIAS4","PIAS4__seq.10342.55","PIAS4"
"seq.10344.334",-0.0415493071957668,-0.0571276894467153,0.0228443192001012,-1.81880260172441,0.0692355486667222,0.207333477000842,0.203436394783541,1017,-0.0863766995168189,0.00327808512528521,-296.620715754683,"IL.10_Ra__seq.10344.334__ANML",0.394973353200526,"Q13651","IL10RA","IL10RA","IL10RA__seq.10344.334","IL10RA_1"
"seq.10346.5",0.0539518146567254,0.0217520154169459,0.0363406009214093,1.48461536927808,0.137955002567523,0.827290767295797,0.826443322581841,1019,-0.0173591555135531,0.125262784827004,654.564584032242,"STAT3__seq.10346.5__ANML",0.510153397819495,"P40763","STAT3","STAT3","STAT3__seq.10346.5","STAT3_1"
"seq.10351.51",0.103332162124738,0.0698100877042821,0.0521354777888781,1.98199319364023,0.0477512622543575,0.0177261337030635,0.0128537434932573,1008,0.00102566047498363,0.205638663774492,1362.24449329013,"IRF1__seq.10351.51__ANML",0.347500054796635,"P10914","IRF1","IRF1","IRF1__seq.10351.51","IRF1_1"
"seq.10354.57",0.0408469418712579,0.0161463858498511,0.0440788775661153,0.926678357678014,0.354313194752616,0.755915951671234,0.754717110569423,1018,-0.0456489089227718,0.127342792665288,1049.15436024635,"STAT3__seq.10354.57__ANML",0.714214616428557,"P40763","STAT3","STAT3","STAT3__seq.10354.57","STAT3_2"
"seq.10356.21",-0.024838921607582,-0.0329743538914374,0.0254100403482881,-0.977523894772384,0.328543235548976,0.0901540103154055,0.0856631614028457,1013,-0.0747012614198624,0.0250234182046984,-86.4359512793007,"c.Jun__seq.10356.21__ANML",0.694001138173406,"P05412","JUN","JUN","JUN__seq.10356.21","JUN"
"seq.10361.25",0.000894665390820159,0.00110733285457949,0.0282550592128813,0.0316639007577193,0.974746339320294,0.0212271708868592,0.0163817608417447,1010,-0.0545506763100287,0.056340007091669,135.395069580091,"OAS1__seq.10361.25__ANML",0.992372384382216,"P00973","OAS1","OAS1","OAS1__seq.10361.25","OAS1"
"seq.10362.35",0.0335798486911036,0.0418343073761969,0.0281476751954391,1.19298835367209,0.23315438316005,0.024616404133904,0.0197829869095923,1009,-0.0216548373616026,0.0888145347438098,101.230866766958,"c.Myc__seq.10362.35__ANML",0.616067653334308,"P01106","MYC","MYC","MYC__seq.10362.35","MYC"
"seq.10363.13",0.0553196032965122,0.0251191587022799,0.0238261705865333,2.32180001799279,0.0204401103929722,0.905831638578463,0.905369575961085,1019,0.00856563399251884,0.102073572600506,-210.845002636269,"SMAD3__seq.10363.13__ANML",0.246657521365134,"P84022","SMAD3","SMAD3","SMAD3__seq.10363.13","SMAD3"
"seq.10364.6",0.0455799860524559,0.0162068051700363,0.0304676163620602,1.49601417816244,0.134959597112866,0.905579160381622,0.905115858911463,1019,-0.0142064573872942,0.105366429492206,293.208546150459,"SMAD2__seq.10364.6__ANML",0.505960604481273,"Q15796","SMAD2","SMAD2","SMAD2__seq.10364.6","SMAD2_1"
"seq.10365.132",-0.071501117478121,-0.0652848695637532,0.0370968668564968,-1.92741661323344,0.0542059944724311,0.0782116651925572,0.0736797658080565,1017,-0.144296274553787,0.00129403959754493,694.102972385338,"IL.23__seq.10365.132__ANML",0.365639509010797,"P29460","IL12B|IL23A","IL12B","IL12B__seq.10365.132","IL12B_1"
"seq.10366.11",0.0727865892791649,0.0633220005589364,0.0392334610326046,1.85521713770489,0.0638564367440721,0.0704146001406999,0.0658126922206044,1010,-0.00420184088728072,0.149775019445611,792.380507474234,"PDGFRA__seq.10366.11__ANML",0.3902906559606,"P16234","PDGFRA","PDGFRA","PDGFRA__seq.10366.11","PDGFRA"
"seq.10367.62",-0.0645248817707869,-0.0797899372220726,0.0278589929141828,-2.31612398802607,0.0207509615300325,0.0540452255954216,0.0493622811676762,1010,-0.119193016419898,-0.00985674712167631,95.8414225416801,"IL.12__seq.10367.62__ANML",0.246841200665277,"P29459","IL12A|IL12B","IL12A","IL12A__seq.10367.62","IL12A_1"
"seq.10370.21",0.0662874676081546,0.0225356729267211,0.0377765811706152,1.75472384091012,0.0796070790692237,0.867300904516852,0.8666497803977,1019,-0.00784131905716991,0.140416254273479,734.009804246817,"STAT1__seq.10370.21__ANML",0.415711417909765,"P42224","STAT1","STAT1","STAT1__seq.10370.21","STAT1_1"
"seq.10372.18",0.0545477084228815,0.0256020603584404,0.0297007261061867,1.83657827851957,0.0665633271129859,0.843658094253245,0.842890960270189,1019,-0.00373387029878799,0.112829287144551,240.948167984877,"STAT6__seq.10372.18__ANML",0.393210759382952,"P42226","STAT6","STAT6","STAT6__seq.10372.18","STAT6"
"seq.10382.1",0.0679797768516167,0.0736625907729097,0.0281860205066284,2.4118259913857,0.0160487887460182,0.249507267986742,0.245824771755078,1019,0.0126704969661841,0.123289056737049,133.640169296366,"ANGL3__seq.10382.1__ANML",0.224722112354319,"Q9Y5C1","ANGPTL3","ANGPTL3","ANGPTL3__seq.10382.1","ANGPTL3_1"
"seq.10390.21",-0.0037969073287898,-0.00342039522427681,0.0260430063996922,-0.145793740957445,0.88411319357157,0.559619361216757,0.557447859053131,1014,-0.0549012615575041,0.0473074468999245,-30.279720341183,"ZNRF3__seq.10390.21__ANML",0.963465163076871,"Q9ULT6","ZNRF3","ZNRF3","ZNRF3__seq.10390.21","ZNRF3_1"
"seq.10391.1",0.055236422482293,0.0487917682729119,0.0362081102997663,1.52552624329167,0.127438495077136,0.178788354315707,0.174754898295647,1018,-0.0158146450346781,0.126287489999264,644.941241842011,"ANGL3__seq.10391.1__ANML",0.496730570699269,"Q9Y5C1","ANGPTL3","ANGPTL3","ANGPTL3__seq.10391.1","ANGPTL3_2"
"seq.10396.6",-0.00705374115049103,-0.0064357583707165,0.0354097652144865,-0.199203273666589,0.842143753876227,0.166252538859178,0.16213323322113,1012,-0.0765387088484049,0.0624312265474228,590.133929929541,"Mcl.1__seq.10396.6__ANML",0.952642429656571,"Q07820","MCL1","MCL1","MCL1__seq.10396.6","MCL1_1"
"seq.10398.110",-0.0025904167896774,-0.00460351658341348,0.0180175729777385,-0.143771682949639,0.885709359024971,0.180628945955745,0.176584666320778,1013,-0.0379464545642921,0.0327656209849373,-781.808258409469,"ANKR1__seq.10398.110__ANML",0.963770199882617,"Q15327","ANKRD1","ANKRD1","ANKRD1__seq.10398.110","ANKRD1_1"
"seq.10418.36",-0.0358561244947744,-0.0193718059528128,0.0385059706703569,-0.931183498832755,0.351979424826675,0.652063046134526,0.650354121999627,1018,-0.11141627660588,0.0397040276163314,772.46534963951,"STX12__seq.10418.36__ANML",0.712813854251396,"Q86Y82","STX12","STX12","STX12__seq.10418.36","STX12"
"seq.10419.1",0.105574758650251,0.0847414157996883,0.0390988710765921,2.70019966672279,0.00704485014702551,0.208602893814937,0.204712052584922,1017,0.0288510700295429,0.182298447270959,802.644188967522,"SCAR5__seq.10419.1__ANML",0.165021650550099,"Q6ZMJ2","SCARA5","SCARA5","SCARA5__seq.10419.1","SCARA5"
"seq.10420.30",0.00601842691623521,0.0053086000247743,0.0365154291719326,0.164818736975471,0.869119570685288,0.169521773432302,0.165418620138983,1012,-0.0656361971999726,0.077673051032443,658.054317037368,"FAIM1__seq.10420.30__ANML",0.959514879947881,"Q9NVQ4","FAIM","FAIM","FAIM__seq.10420.30","FAIM_1"
"seq.10424.31",-0.0656824011672495,-0.0889219194971384,0.0250107090267416,-2.62617109722965,0.00876540007941677,0.0813403879070388,0.076806036415958,1013,-0.114761129706989,-0.0166036726275099,-112.893696169176,"NPDC1__seq.10424.31__ANML",0.171805823791305,"Q9NQX5","NPDC1","NPDC1","NPDC1__seq.10424.31","NPDC1"
"seq.10425.3",-0.00173142071160203,-0.00490270546989437,0.012467498732262,-0.138874745350617,0.889576703087958,0.00262531071756227,-0.00229271043274548,1014,-0.0261964713966526,0.0227336299734485,-1533.96752627757,"B4GT5__seq.10425.3__ANML",0.964739257223959,"O43286","B4GALT5","B4GALT5","B4GALT5__seq.10425.3","B4GALT5"
"seq.10426.21",0.0713759005748239,0.0393651287407654,0.0628534600014194,1.13559222631836,0.256395070894172,0.0349893855303543,0.0302403175457595,1016,-0.0519615466827192,0.194713347832367,1763.63321748382,"GOSR2__seq.10426.21__ANML",0.633595010673012,"O14653","GOSR2","GOSR2","GOSR2__seq.10426.21","GOSR2"
"seq.10428.1",0.148691531475791,0.0674802582096062,0.0747139511950705,1.99014413101474,0.046841914487858,0.0750274055378163,0.0704887765169028,1019,0.00208073776608994,0.295302325185493,2132.06362350754,"KI2S2__seq.10428.1__ANML",0.345388003081017,"P43631","KIR2DS2","KIR2DS2","KIR2DS2__seq.10428.1","KIR2DS2"
"seq.10430.31",-0.00125209600911118,-0.0011826170291755,0.037356856823776,-0.0335171670094652,0.973268792085602,0.00574421819883331,0.000827028377858197,1011,-0.0745579495860642,0.0720537575678418,686.738454967937,"X4F2_CD__seq.10430.31__ANML",0.992210794637128,"P08195","SLC3A2","SLC3A2","SLC3A2__seq.10430.31","SLC3A2_1"
"seq.10432.3",0.00902765953105084,0.0138284915427211,0.0214260915365762,0.421339539021376,0.673596900776941,0.139839699448253,0.135577259901416,1009,-0.0330171427889324,0.0510724618510341,-430.562758690501,"K1644__seq.10432.3__ANML",0.889944400101562,"Q3SXP7","SHISAL1","SHISAL1","SHISAL1__seq.10432.3","SHISAL1"
"seq.10435.2",-0.0115556850163636,-0.0170980004434449,0.0208074437796213,-0.55536302963275,0.578768750939366,0.23950517562793,0.235758895704915,1015,-0.0523862139204499,0.0292748438877227,-488.936712705881,"ASPG__seq.10435.2__ANML",0.844796017844119,"P20933","AGA","AGA","AGA__seq.10435.2","AGA"
"seq.10438.19",-0.0135876644876592,-0.0178137981061111,0.0261544878703934,-0.519515601107996,0.603514281399073,0.0575365150958488,0.0529029679724261,1017,-0.0649105985813628,0.0377352696060444,-22.6808042804707,"CSF2R__seq.10438.19__ANML",0.858116376890574,"P15509","CSF2RA","CSF2RA","CSF2RA__seq.10438.19","CSF2RA"
"seq.10439.57",0.0879051764035492,0.0611561395865898,0.0480848606641784,1.82812584229937,0.0678229128039929,0.0996478517033516,0.0952300295821709,1019,-0.00645149292838582,0.182261845735484,1228.62973619632,"Alpha.amylase_2B__seq.10439.57__ANML",0.393731025026237,"P19961","AMY2B","AMY2B","AMY2B__seq.10439.57","AMY2B_1"
